index,user_id,item_id,playtime_forever
1247370,maika9,730,70285
695238,76561198053887236,105600,70285
1220486,talksmackgetwhacked,295270,70284
3122184,76561198093816042,730,70283
5012611,76561198090142281,230410,70282
712391,76561198081850749,230410,70279
2934512,cugs,730,70273
205225,hewl,99900,70272
4337736,76561198044546586,730,70272
1886322,76561198113098273,730,70263
1475793,TXVExterminator,730,70252
1704745,12223536,730,70249
894923,tRollioi,4000,70241
4498357,76561198055291139,72850,70231
2084633,76561198044684818,39120,70230
858984,76561198075026598,4000,70228
4899155,76561198080125440,4000,70227
1955927,76561198002214725,4000,70222
1947022,Voidedout,730,70217
1947831,76561198067286387,230410,70212
4931234,76561198082591456,4000,70207
2713476,76561198069620444,730,70206
2228803,76561198067127485,252490,70205
4118320,MagiKFred,17480,70204
2094194,Anthony03308,4000,70197
92607,76561198070087725,48700,70196
922110,76561198077985031,230410,70188
3764996,76561198058473103,730,70161
262588,NUZXD,730,70161
2188073,blizzyyyy,730,70159
2313576,1234321115,240,70157
4485499,tf2trade_AGvOs9VDCIflv1P6aIvB,550,70156
1897940,dontplayinpipesanddrains,231430,70136
4193008,76561198035060264,4000,70136
4935511,vinzolvar,11610,70135
3189027,76561198061879489,730,70134
971732,76561198052127706,236850,70128
2816280,76561198078625585,730,70128
3566188,76561198051907052,730,70121
3580774,RareMeow,4000,70117
2287286,76561198058555953,730,70113
4913083,willyt315,730,70094
3577627,TheModerGuy,4000,70089
1629045,76561198042727127,48700,70077
1561045,76561198068328043,730,70069
643850,avdl,730,70057
3673688,76561198077460901,4000,70054
1881917,herpaderpinaderpyworld,218620,70050
4282429,76561198041850560,730,70048
332159,TGU-Leader,230410,70042
1974472,KunGHill,730,70030
2536555,76561198057987262,346110,70026
2081247,dracula871,730,70025
663473,76561198034565104,730,70021
2075601,27073108,730,70016
1711277,76561198054378776,214850,70013
427528,snyper4plg,202990,70011
721349,pwnerer42,42690,70006
13295,itslonk,730,70003
178444,76561197995338574,730,70001
2476082,76561197967723333,218620,69998
320331,76561198083867078,730,69997
1673112,76561198029266488,4000,69987
363249,BasqueOG,730,69982
3362107,76561198078727867,4000,69982
3272770,Superdraco3314,4000,69977
1287505,mistystriker,550,69975
573821,TheRealMeatyMate,4000,69966
560842,Dylbugs,4000,69952
4284076,Lordgorg,363970,69951
3358637,76561198090327032,346110,69951
2979228,76561198044675502,730,69943
2989367,maxmonaey,214950,69934
1245713,mag3nta,730,69930
3786776,CommanderPineApple,4000,69926
3682032,76561198063509156,730,69924
4780850,CynderRain,730,69922
3265838,76561198042805388,730,69922
4300090,bantus_,730,69921
750898,brdzi,730,69916
1497674,76561198050626210,4000,69914
1456659,xXxTyraeLxXx,363970,69913
1165062,ventrilex,730,69904
3641175,76561198035189512,730,69898
4981156,duck0501,730,69886
1243680,76561197989012314,236390,69883
229216,76561197967443671,4000,69883
4784086,76561198072155632,221100,69877
4644840,76561198064466654,250900,69877
412617,76561198052040052,730,69873
1080710,76561198027304943,4000,69865
1164111,76561198117313704,730,69864
3976909,Hek-Tik,240,69863
3891213,wandlustn,240,69854
490965,76561198081367066,730,69853
3816060,Katidis,730,69852
4116050,76561198025825854,240,69846
2968875,76561198059070449,4000,69839
3584887,76561197968167449,4000,69821
328306,76561198121929660,730,69803
4638784,stanleychen,730,69795
5061939,ImUnkS,202990,69771
229309,Guinhoh311,33930,69769
167237,76561198020280754,202990,69767
2451832,154930493,4000,69751
3610500,Tommoa,730,69747
5131084,hfeygugbuhg,730,69745
2128391,forsakengremory,730,69728
2269147,76561198040942877,49520,69720
3646518,UNHEARDBASSisaLAD,4000,69718
2122508,76561198059496770,730,69718
3516088,76561198155446112,346110,69697
3188020,76561198068466535,730,69689
1204115,Flappyflap,107410,69688
986665,Ni7rogen,204300,69688
2520737,76561198064163195,730,69685
4928995,Quazzzz,730,69684
2824750,76561198045222796,252950,69675
1262404,76561198046970654,730,69665
2721554,76561198059653682,203770,69664
3275023,76561198106894279,730,69647
4659410,76561198065280859,240,69619
3886714,76561197978171598,240,69615
224501,guidetti1,730,69608
4825287,76561198074447562,4000,69602
257960,drkritisch,4000,69601
286192,Mattthacool,4000,69584
4876376,76561198078462593,730,69580
316880,NickSack,4000,69570
1361926,76561198043305211,730,69566
4253870,76561198040238223,730,69559
506896,76561198100578926,252490,69556
3935356,76561197994203244,240,69551
1633358,sas123567,9900,69543
3505824,76561198057033715,730,69539
792877,HyperionDooM93,230410,69539
207198,koconut100,730,69527
1369108,freshcake,730,69524
846581,76561198048123785,4000,69521
3026327,iwannakilmyselfthx,346110,69520
4120148,76561198026368944,10190,69519
3170495,1337putin,730,69517
1755924,76561198013490617,730,69498
2917667,76561198073679978,730,69488
3317376,76561198072106713,730,69488
3939457,rafappt,202990,69483
1245900,SomeDudeWhoLikesOldGames,4000,69480
1233653,76561198043298753,4000,69470
3253681,76561198072493935,730,69470
136230,Derkness,230410,69455
5114294,district12,730,69455
2592079,AE19,72850,69452
4678072,coil71,730,69449
3557690,76561198061570298,730,69448
773979,jskode,9900,69447
953825,oishigreenteaisaverynicedrink,730,69445
2109064,DickTickler,4000,69444
1204294,CsGoWildGlock,730,69420
1053297,destructonaut,730,69414
5064297,authenticaustralian,252490,69402
2283192,76561198041890888,65800,69397
1043779,76561198198021682,730,69391
251996,76561198060576805,730,69390
3967931,SKARRRMaera,730,69384
1663941,76561198067243010,47890,69383
2377833,76561198078154199,730,69382
1953728,AquilliusRanger,230410,69379
5060494,Twerking49,4000,69374
1072236,76561198048709944,236850,69367
2564431,funnerz,730,69356
357955,76561198118129824,252490,69355
4266402,eileen007,730,69354
2632766,76561198095943609,273110,69349
3776738,herp-a-derp,730,69348
413797,76561198109775138,346110,69348
4865625,76561198077719450,230410,69335
3807364,MixedMag,730,69329
4050830,cstunt,730,69325
115058,thunderfuckers,4000,69321
2312435,76561198019053169,47410,69320
4894898,willymon,730,69319
486652,vargor091732981276398712,200210,69299
1394512,Palony,730,69297
363954,76561198002872696,72850,69290
1203141,DManX212,238960,69289
586454,insenzato,730,69288
1555986,SimonB252,730,69286
4737336,imthedankestofthedankest,730,69269
3739110,yikson,730,69268
1391311,76561198060146647,730,69262
4022361,raytq,730,69259
4429063,76561198050043257,346900,69251
3898426,ubermutz,8930,69246
487016,Imij000,730,69244
4774961,huywin,730,69243
3168696,cowpad,730,69240
3495826,76561198057743516,230410,69236
3543567,ThatRussianMerc,107410,69224
2019869,76561198045022620,730,69219
1163265,KattykitTheKittyKat,730,69211
5003123,76561198089301747,243870,69207
3604864,76561198026432339,219830,69207
762184,76561198072734711,730,69203
2985157,_sanic_2_fest,4000,69202
2199900,bobhork,252950,69188
3714093,76561198048364688,730,69185
39232,acorn13,271590,69185
174504,LCOPFLUFLY,730,69174
4563378,76561198059540168,730,69171
2564871,MahNameIshJeff,730,69162
3974183,76561198000921202,42710,69157
976556,PepperMinty,730,69156
4935011,TheBeard123,4000,69151
5014591,76561198090426708,4000,69150
1430655,predgaming,240,69143
3381044,Sharkswift,730,69140
1972168,MeIsGay,730,69132
1634404,youraloner,730,69128
5112546,748237482374284792,730,69127
403130,76561198106191230,4000,69119
3074388,Mvan12,71270,69117
2049492,76561198093772886,730,69112
2682131,76561198012748248,240,69109
1126529,nomorememesforsale,4000,69096
4021002,xkarnage,240,69094
3659267,76561197999630955,4000,69079
4652483,SNOSofficial,4000,69066
20284,76561198074003102,730,69065
4746742,76561198070080626,730,69065
3822650,Poing1235,730,69061
5137154,cslng1111111,730,69059
2266874,AsianSaltyButter,730,69053
904480,tallme22,730,69052
2888649,LeEddie,4000,69037
3691934,leadri,730,69033
4705505,yoshibrickhead,730,69027
3322954,76561198080848365,730,69022
129900,Yugm,4000,69022
1616521,Stra7x,730,69019
3149453,zacharyship,36620,69019
3560538,TheMightyZingy,4000,69016
3945867,76561197996313045,550,69015
4141170,76561198028372712,240,69003
2335979,ROTJblackjesus,219640,69000
683489,A_Drunk_Chicken,730,68996
21376,POOTISSPENSOR,4000,68976
3271479,76561198095165146,730,68971
3624826,4d1t,730,68966
2585786,GermanSoviet,236850,68965
695556,MASTAMEGAKILLER,730,68962
2177282,unsuallyusualdream,730,68960
1075195,haloslayer1,730,68939
4558463,TheEddy_Master,4000,68930
1067787,76561198085881404,730,68928
229832,Jamessss,99900,68898
3441747,76561198172468639,730,68894
838240,Dubzayyy,730,68891
4581426,kissenisse,730,68886
147020,DropBear99,107410,68879
2759054,76561198033016359,4000,68870
3632408,TuDragon76a,243870,68866
3193174,76561198074644154,4000,68861
515061,76561198071935059,730,68850
2359089,daninjaXD,730,68843
5127306,76561198130525174,4000,68836
1452573,76561197967174031,730,68834
1075880,HubDubs,322170,68814
696569,fui312,214850,68804
2932208,lucy_cl,730,68803
884795,DjSingularity,730,68801
414928,GotNothingBetterToDo,107410,68800
4178659,76561198033279342,42710,68796
2559660,76561198043441689,730,68790
3083665,kennygetsu,4000,68782
2030513,76561198066689974,730,68765
1851523,Exphia,4000,68765
5122266,Jaqq,730,68755
2072391,76561198069116261,730,68747
17929,76561197994493402,730,68740
2164343,b3nny_d_,730,68736
1727946,Ultrablue2258,314160,68733
3590183,AnimeChicken,4000,68730
5000229,magnumchill,730,68729
943101,EvenGonna,730,68728
4818650,Get_SiCkled,730,68726
4399703,76561198048059953,107410,68724
1478759,76561198064675833,107410,68722
5114860,R4V3N_15_H3R3,105600,68708
628186,Abion,105600,68704
1904255,SkinnyPirate,4000,68683
2797591,2spookis,4000,68676
2310223,cococrzy,4000,68675
3058066,76561197986069534,6060,68671
4759469,76561198070875672,730,68668
1185916,KPCGTH,4000,68662
1968421,sickawithabigdicka,730,68659
4200142,76561198035572296,42710,68654
2926403,FR3D99,730,68639
38525,TomoeMamiewe,99900,68639
1498078,76561198023904825,72850,68638
3674076,76561198031347302,230410,68638
4282872,76561198041894930,4000,68624
588747,76561198044060397,346900,68620
2396097,76561198081333043,4000,68617
2055913,76561198030899610,8930,68611
1495199,76561198038863639,730,68573
5136522,mizi,730,68569
3891713,76561197980894730,240,68560
4858374,mac1381,4000,68557
2253889,76561197988958304,42710,68554
1943755,DeltoraQuestH20,730,68550
311947,76561198051379013,730,68538
184490,tcase42,4000,68537
2693445,76561198061500781,4000,68531
4121920,Skillbot123,10190,68525
3753902,76561198036349629,230410,68520
4538867,speedyplague,730,68509
2029976,crapmingo,730,68506
2943182,Monsta_,730,68503
5039964,xilonz,730,68501
1819093,zanven42,107410,68487
16624,76561198074200011,730,68487
1712500,76561197970528598,105600,68479
1615700,76561198051703487,730,68479
4957914,76561198084871877,49520,68466
3137571,_nUCKK,730,68466
4066586,76561198018648501,72850,68464
3273524,76561198092306325,730,68464
856601,76561198095312887,730,68461
298355,76561198064428104,730,68459
2866945,098766catdogbnmnnn,230410,68454
2548951,SGTJRYAN,730,68451
4458431,76561198052268769,304030,68451
2407122,flashv2,730,68443
4767415,76561198071252923,221100,68432
3502560,76561197977001876,363970,68431
1948735,MladshiyLlama,236390,68425
1991213,Sorryforbeingbad,730,68423
4881585,76561198078830019,230410,68414
1478557,76561198035235274,4000,68404
2768918,76561198129138319,107410,68402
4696839,Ku4eR,730,68394
193951,76561198138586856,250340,68390
3126241,Nonzz,730,68383
2998401,AiCeey,216150,68375
2086026,76561198087609061,4000,68365
812061,sealbloke,4000,68362
4042777,76561198014182686,39120,68355
483370,76561198068299176,730,68353
3052196,itsGeeGee,240,68352
1977268,ehrenthor,730,68345
5088479,76561198100968099,236850,68343
2198174,76561198022158129,227300,68343
3330217,Phoenixexe,550,68340
511977,YOSKIO,4000,68339
415301,Shredderman962,240,68321
427300,_SNS_,218230,68320
1691142,76561198075199712,730,68316
3830436,76561197961465709,730,68314
3789357,76561198087806857,301520,68299
5008417,76561198089705791,311210,68282
2064182,76561198060093930,211820,68279
5124442,ActuallySevans,730,68269
3761453,EVERGRAS,230410,68263
1058731,HENRYYA,730,68262
1318598,12312341244123,730,68254
1255376,mash1983,363970,68245
3681470,76561197977051585,240,68238
4044618,jeur,730,68228
1319643,buffandnerfd,4000,68228
1440704,76561198012485589,730,68224
3460929,76561198068423082,730,68221
2459546,monkehe,730,68220
803531,76561198050243948,4000,68212
271655,76561198077541014,730,68192
2924524,76561198095159185,230410,68190
881489,76561198055330941,218230,68186
4430883,whiteside88,238960,68185
2297694,CJScully,730,68182
3015473,MikeGrimmers,730,68170
2120495,AussieAidan,330070,68163
2191989,76561198231616024,730,68161
5135305,cantreportmelickmyass,230410,68161
1604581,76561198078802993,730,68158
3827713,76561197960531365,240,68141
315531,76561198060005945,730,68139
1510723,76561198067943684,230410,68110
4585874,76561198060866838,214950,68109
4079568,76561198020666385,295270,68108
1351634,76561198045657967,33930,68107
1404618,76561198085377458,730,68095
3979526,stak,4000,68083
1726004,mchip8,211820,68080
3915842,76561197990267442,730,68078
4758815,Sonny6155,99900,68078
1692275,timasaurus,25890,68069
1834718,76561198057027227,230410,68053
515508,Zestayy,730,68043
577534,76561197987835955,730,68041
3350676,76561198093505130,230410,68041
2645356,76561198077993857,730,68036
2355409,AdamRE6,230410,68021
3580893,TheRedArrowGaming,730,68019
4812874,76561198073618741,282350,68018
4319833,76561198043823130,730,68000
4287765,thatxuperman,730,67998
3398599,76561198033137901,221100,67997
1267224,connormadder,730,67988
4784618,76561198072189360,107410,67988
3165821,rhys552,4000,67966
2654722,HazardousRusty,252490,67957
5123370,76561198124272622,252490,67953
4939930,ThatWhiteCrayon,730,67947
626238,76561198053183010,105600,67946
3326859,76561198058711685,730,67936
4946543,76561198083924779,216260,67928
493610,-Thyme-,107410,67903
3155273,midnightintellectual,730,67890
1865771,Timmeh99,730,67886
3867596,Bagstar,730,67875
1539285,SheriffMcCringle,730,67857
3078767,bunny123,240,67855
3357536,lolsorektriteno02100,730,67845
4944406,YoHan103303,550,67844
52667,Aquilares,107410,67842
1789988,76561198136842952,113400,67837
2045542,AL--x,730,67824
491131,donovanFlame,730,67823
1433603,76561198069690973,47410,67819
3284692,76561198055365460,230410,67814
665889,76561198045675360,363970,67810
1194102,76561198002469107,209080,67808
1714584,THETUG,252490,67807
4674166,76561198066019021,730,67793
4349092,Gr0wing,252950,67792
2297414,crausic,730,67790
5058079,mamat08,4000,67775
3857879,76561197970688011,8930,67773
2602800,dignitasgMp,730,67771
4563307,76561198059530580,730,67768
1161754,9683n,107410,67764
1138672,76561197983745201,730,67755
1063681,Hiddenkiller7,107410,67752
478109,ganndor,48700,67744
2312704,CoiL_,49520,67723
3425079,76561198207275267,730,67722
989040,furtado1,730,67714
2888890,76561198009815377,8930,67708
5134992,2seggy4um8havalook,730,67703
2181683,76561198037463290,218620,67701
2395672,76561198045422302,730,67696
2834792,Bolt_C0meT,4000,67690
358206,76561198092203106,730,67690
1272740,76561198071757033,4000,67685
878212,76561198007748710,730,67681
4820527,ventrids,730,67680
3804460,76561198060780501,99900,67679
1104365,quangcaol,236390,67675
2598189,GingeAfficianado,730,67674
1772271,TheWhipster,226700,67659
2655843,792149214942194912,730,67656
1998770,Andr3wPandora,230410,67643
986316,76561198023731154,240,67633
4442999,omgsteambruz,730,67630
287544,maxristevski,730,67623
4807494,76561198073361144,730,67621
3596466,themoneyman101,730,67616
1643096,76561198041628266,236390,67614
3894813,lukutis,4000,67613
1663880,theblaster23,730,67588
1500055,76561198029591433,730,67587
1823342,76561197998520250,730,67585
1745197,76561198052928427,377160,67577
765103,76561198013000952,72850,67569
214935,hzqBICEPS,730,67536
2212376,rockit112,730,67534
2075208,76561198063434081,730,67519
1601056,SpyNotSpy,730,67516
536623,ttaM5450151,252490,67506
3100366,neokocram,730,67504
260710,larrymcbarry,4000,67503
4599983,76561198061696222,730,67501
215478,Ulrikk,4000,67489
3200895,76561198142118367,252490,67488
647422,Juzy1,730,67475
1022928,76561198075435799,230410,67471
988294,76561198041242951,730,67471
1610989,stebung,550,67464
2980862,76561198024262242,295270,67461
28589,76561198048417105,730,67443
465125,IsThatAMobileDevice,4000,67439
2952530,Flamin-Joker,359320,67434
1349127,Illuminationz,730,67426
1038198,hobom8,730,67424
189901,76561198160948073,730,67421
165247,76561198065247694,4000,67408
2441527,Gnomezyaus,730,67407
5102932,76561198106315258,730,67406
3139280,NutTheSniper,730,67405
3901081,76561197984312009,730,67394
1156442,76561198088661531,730,67392
2358428,keroy1337,730,67386
3736709,76561198045722351,730,67364
2413535,DirefulSpy,4000,67350
1073263,Hosky_,730,67349
3071213,09895749373554,730,67330
3856400,76561197970547350,4920,67319
2049252,76561198092632997,730,67311
4628081,76561198063466890,730,67300
143580,dimitriirfan,730,67298
4654647,76561198064993012,4000,67298
2143004,swiftshot2,240,67295
