item_id,release_date_imputed,tags&genres,hours,minutes
440030,2016-03-08,['Strategy'],,
379586,2016-03-08,['Simulation'],,
379587,2016-03-08,['Simulation'],,
379588,2016-03-08,['Simulation'],,
429908,2016-03-08,"['Simulation', 'Racing', 'Sports']",,
430310,2016-03-08,"['Simulation', 'Racing', 'Sports']",,
430311,2016-03-08,"['Simulation', 'Racing', 'Sports']",,
430316,2016-03-08,"['Simulation', 'Racing', 'Sports']",,
430317,2016-03-08,"['Simulation', 'Racing', 'Sports']",,
400551,2016-03-08,"['Action', 'Adventure', 'Open World', 'Third-Person Shooter']",,
430315,2016-03-08,"['Simulation', 'Racing', 'Sports']",,
436576,2016-03-08,"['Casual', 'Simulation']",,
322630,2016-03-08,"['RPG', 'JRPG', 'Dungeon Crawler', 'Anime', 'Visual Novel']",129.45,27.0
436577,2016-03-08,"['Casual', 'Simulation']",,
334370,2016-03-10,"['Action', 'Adventure', 'Indie', 'Mod', 'First-Person', 'Sci-fi']",70.21666666666667,13.0
419240,2015-08-26,"['Short', 'Drama']",0.18333333333333332,11.0
451140,2016-03-08,"['Casual', 'Strategy', 'Simulation', 'Hidden Object']",0.0,0.0
336030,2016-03-10,"['Racing', 'Indie', 'Level Editor', 'Asynchronous Multiplayer', 'Moddable']",91.53333333333333,32.0
431220,2015-03-12,"['Indie', 'Action', 'Adventure', 'Retro', 'Platformer', 'Metroidvania', '2D', 'Pixel Graphics', 'Ninja', 'Memes', 'Great Soundtrack', 'Story Rich', 'Comedy', 'Replay Value']",68.75,45.0
353890,2016-03-08,"['Action', 'Simulation', 'Sports']",1253.25,15.0
448350,2016-02-29,"['Adventure', 'Indie', 'Horror']",136.88333333333333,53.0
397860,2015-09-15,"['Action', 'Indie', 'Zombies', 'Top-Down Shooter']",,
448010,2015-11-01,"['Indie', 'Casual', 'Platformer', 'Puzzle-Platformer']",85.28333333333333,17.0
446960,2016-03-09,"['Comedy', 'Movie', 'Drama']",,
379980,2016-03-09,"['Memes', 'Anime', 'Dating Sim', 'Visual Novel', 'Tanks', 'Indie', 'Simulation', 'Casual', 'RPG', 'Illuminati', 'Adventure', 'World War II', 'Comedy', 'Nudity', 'Story Rich', 'Historical', 'Family Friendly', 'Gore', 'Female Protagonist', 'Walking Simulator']",259.03333333333336,2.0
450840,2016-03-09,"['Indie', 'Action', 'Adventure']",,
446430,2016-03-11,"['Casual', 'Hidden Object']",0.0,0.0
406720,2016-03-11,"['Stealth', 'Adventure', 'Action', 'Cold War', 'Assassin', 'Third Person']",0.4666666666666667,28.0
304190,2016-03-11,['Casual'],0.0,0.0
236870,2016-03-11,"['Stealth', 'Action', 'Assassin', 'Third Person', 'Singleplayer', 'Tactical', 'Shooter', 'Open World', 'Atmospheric', 'Crime', 'Sandbox', 'Strategy', 'Episodic', 'Story Rich', 'Third-Person Shooter', 'Great Soundtrack', 'Adventure', 'Heist', 'Illuminati', 'Nudity']",7705.2,12.0
448790,2016-03-11,"['Action', 'Indie', 'Casual', ""Shoot 'Em Up"", 'Space', 'Retro', 'Arcade', 'Funny', '2D', 'Sci-fi', 'Shooter', 'Futuristic', 'Singleplayer', 'Stylized', 'Strategy', 'Simulation', 'Atmospheric', 'Classic', 'Star Wars', 'Anime']",19.333333333333332,20.0
429250,2016-03-11,"['Indie', 'Action', 'Adventure']",,
436580,2016-03-15,"['Casual', 'Simulation']",,
357490,2016-03-11,"['Adventure', 'Indie', 'Point & Click', 'Sci-fi', 'Comedy']",58.583333333333336,35.0
448000,2016-03-14,"['Indie', 'Action', 'Simulation']",43.56666666666667,34.0
446860,2016-03-14,['Indie'],,
416420,2016-03-15,"['Action', 'Adventure']",,
454080,2016-03-14,"['Indie', 'Casual']",75.78333333333333,47.0
443940,2016-03-14,"['Indie', 'Action', 'Adventure', 'FPS', 'Horror']",5.35,21.0
454110,2016-03-13,"['Action', 'Adventure', 'Indie', 'Casual']",,
454660,2016-03-14,"['Adventure', 'Indie']",,
381160,2016-03-14,"['Strategy', 'Action', 'Adventure', 'Indie']",,
436581,2016-03-15,"['Casual', 'Simulation']",,
436582,2016-03-15,"['Casual', 'Simulation']",,
378041,2016-03-15,"['Strategy', 'Warhammer 40K']",,
436584,2016-03-15,"['Casual', 'Simulation']",,
436583,2016-03-15,"['Casual', 'Simulation']",,
356040,2016-03-15,"['Survival', 'Post-apocalyptic', 'Base Building', 'Pixel Graphics', 'Strategy', 'RPG', 'Management', 'Indie', 'Simulation', 'Singleplayer', 'Resource Management', 'Building', '2D', 'Crafting', 'Open World', 'Adventure', 'Side Scroller', 'Difficult', 'Horror', 'Zombies']",2321.4666666666667,28.0
449130,2017-11-10,"['Early Access', 'Education', 'Software Training', 'Utilities']",0.45,27.0
444460,2016-03-15,"['Early Access', 'Action', 'Indie', 'Strategy', 'Stealth']",125.8,48.0
450080,2016-03-15,"['Strategy', 'RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Story Rich', 'Online Co-Op', 'Vampire', 'Software', 'Party-Based RPG', 'Werewolves', 'Sandbox', 'Horror', 'Utilities']",,
447970,2016-03-17,"['Action', 'Casual', 'Simulation', 'Indie', ""Shoot 'Em Up""]",150.95,57.0
439920,2016-02-01,"['Casual', 'Indie', 'RPG', 'Strategy', 'Crafting', 'Simulation']",86.15,9.0
454791,2015-02-21,"['Casual', 'Simulation']",,
446380,2016-03-16,"['Indie', 'Horror', 'Simulation', 'Casual', 'Survival Horror', 'Point & Click', 'Singleplayer']",53.36666666666667,22.0
454790,2015-08-01,"['Casual', 'Simulation']",,
448400,2016-03-16,"['Casual', 'Hidden Object', 'Point & Click']",68.58333333333333,35.0
387400,2016-03-16,"['Strategy', 'Action', 'Indie']",0.0,0.0
352050,2016-03-17,"['Indie', 'Simulation']",0.05,3.0
445341,2016-03-17,"['Strategy', 'Adventure', 'Indie']",,
445340,2016-03-17,"['Strategy', 'Adventure', 'Indie']",,
441680,2016-03-17,"['Adventure', 'Horror', 'Puzzle']",1.4833333333333334,29.0
428600,2016-03-17,['Action'],,
428601,2016-03-17,['Action'],,
428602,2016-03-17,['Action'],,
413480,2016-03-17,"['Strategy', 'Action', 'Indie', 'Casual']",4.65,39.0
413170,2016-03-18,"['Free to Play', 'Action', 'Multiplayer', 'RPG', 'Adventure', '2D', 'Casual', 'Shooter', 'Co-op', 'Anime']",390.98333333333335,59.0
449200,2016-03-18,"['Indie', 'Adventure', 'RPG', 'RPGMaker']",311.35,21.0
449040,2016-03-18,"['Illuminati', 'Memes', 'Psychological Horror', 'Free to Play', 'Nudity', 'RPG', 'Anime', 'RPGMaker', 'Horror', 'Post-apocalyptic', 'Dating Sim', 'Family Friendly', 'Female Protagonist', 'Fantasy', 'Story Rich', 'Gore', 'Comedy', 'Funny', 'Action', 'Otome']",68.65,39.0
454190,2016-03-18,"['Indie', 'Casual', 'Puzzle', 'Singleplayer']",4.3,18.0
96100,2016-03-18,"['Platformer', 'Indie', 'Puzzle', 'Space', 'Action', '2D', 'Singleplayer', 'Casual', 'Difficult', 'Sci-fi', 'Great Soundtrack', 'Female Protagonist', 'Physics', 'Retro', 'Shooter', 'Anime', 'Arcade', 'Multiplayer', 'Open World', 'Horror']",2229.383333333333,23.0
451030,2016-03-18,"['Action', 'Indie']",,
368150,2016-03-18,"['Adventure', 'Indie', 'Casual', 'Anime', 'Visual Novel', 'Female Protagonist']",0.0,0.0
436587,2016-03-22,"['Casual', 'Simulation']",,
456040,2016-03-21,"['Action', 'Adventure', 'RPG', 'Indie']",0.0,0.0
454330,2017-06-13,"['Adventure', 'Indie', 'Point & Click']",,
455451,2016-03-18,"['RPG', 'Free to Play']",,
299910,2016-03-21,"['Free to Play', 'Strategy', 'Indie', 'Card Game']",23.533333333333335,32.0
449720,2016-03-21,"['Strategy', 'RPG', 'Indie', 'Casual']",,
456120,2016-03-22,"['Adventure', 'Indie']",,
406830,2015-09-15,['Software Training'],,
436588,2016-03-22,"['Simulation', 'Casual']",,
433241,2016-03-22,['Strategy'],,
454740,2016-03-22,"['Adventure', 'RPG', 'Indie']",,
453790,2016-03-22,"['Adventure', 'Indie', 'RPG', 'Memes', 'Female Protagonist', 'Great Soundtrack', 'Dating Sim', 'Survival Horror', 'Illuminati', 'Anime']",16.05,3.0
317320,2016-03-22,"['Adventure', 'Indie', 'Point & Click', 'Comedy', 'Pirates', 'Funny', 'Female Protagonist']",0.0,0.0
444770,2016-03-22,"['Indie', 'Adventure', 'Cute', 'Puzzle-Platformer', 'Platformer', 'Family Friendly', 'Puzzle', '2D']",0.7666666666666667,46.0
450890,2016-03-22,"['Action', 'Adventure', 'Indie', 'Racing']",,
450870,2016-03-02,"['Action', 'Adventure', 'Indie', 'Racing']",,
453730,2016-03-22,"['Adventure', 'RPG', 'Indie']",55.85,51.0
367140,2016-03-22,"['Action', 'Indie', 'Bullet Hell', ""Shoot 'Em Up"", 'Local Co-Op', 'Shooter', '2D', 'Difficult', 'Arcade', 'Singleplayer', 'Controller', 'Anime']",207.31666666666666,19.0
406170,2016-03-22,"['Survival', 'Adventure', 'Action', 'Open World', 'Indie', 'Crafting', 'Aliens', 'Survival Horror', 'Building', 'Horror']",10.7,42.0
408960,2016-08-23,"['RPG', 'Action', 'Indie', 'Zombies']",5.0,0.0
456890,2016-03-23,"['Strategy', 'RPG', 'Indie']",,
455440,2017-11-10,"['Action', 'Adventure', 'RPG', 'Indie', 'VR', 'Free to Play']",30.75,45.0
454510,2016-03-23,"['Animation & Modeling', 'Design & Illustration', 'Game Development']",52.25,15.0
403850,2016-03-25,"['Action', 'Adventure', 'Racing', 'Indie', 'Sports', 'Simulation', 'Steampunk']",117.41666666666667,25.0
400020,2016-03-24,"['Retro', 'Adventure', 'Classic', 'Racing', 'Arcade', 'RPG', 'Casual', 'Action', 'Sports', 'Strategy', 'Pixel Graphics', 'Local Multiplayer', '1980s', 'Singleplayer']",15.6,36.0
449950,2016-03-24,"['Adventure', 'Indie', 'Casual']",,
384330,2016-03-24,"['Racing', 'Indie', 'Procedural Generation']",,
446830,2016-03-24,['Design & Illustration'],0.23333333333333334,14.0
421120,2016-03-24,"['Adventure', 'Puzzle', 'Point & Click', 'Great Soundtrack', 'Atmospheric', 'Casual', 'Hand-drawn', 'Indie', '2D', 'Singleplayer', 'Relaxing', 'Story Rich', 'Surreal']",66.16666666666667,10.0
434000,2016-03-24,"['Adventure', 'Casual', 'Indie', 'Cute', 'Singleplayer', 'Simulation', 'Survival', 'Atmospheric', 'Story Rich']",13.25,15.0
455370,2016-03-24,"['Adventure', 'Indie', 'Casual']",,
448380,2016-03-24,"['Action', 'Indie', 'Casual']",60.46666666666667,28.0
412460,2016-03-25,"['Strategy', 'Simulation', 'City Builder', 'Indie', 'Medieval']",9.933333333333334,56.0
397100,2016-03-25,"['Early Access', 'Free to Play', 'Building', 'Multiplayer', 'Sandbox', 'Simulation', 'Indie', 'Robots', 'Action']",1759.5333333333333,32.0
455970,2016-03-25,"['Casual', 'Clicker', 'Visual Novel']",150.28333333333333,17.0
424850,2016-03-25,"['Early Access', 'Strategy', 'Adventure', 'Indie', 'Simulation', 'Sandbox', 'Crafting']",,
449500,2016-03-25,"['Action', 'Indie', 'Surreal', 'Survival Horror', 'Story Rich', 'Atmospheric', 'Horror']",14.766666666666667,46.0
449680,2016-03-25,"['Illuminati', 'Casual', 'Indie', 'Action', 'Memes', 'Pixel Graphics', 'Psychological Horror', 'Singleplayer', ""Shoot 'Em Up"", 'Atmospheric', 'Female Protagonist', 'Story Rich']",382.3666666666667,22.0
397390,2016-03-25,"['Strategy', 'Indie', 'Card Game', 'Co-op', 'Sci-fi', 'Space', 'Multiplayer', '2D', 'Board Game']",100.63333333333334,38.0
451920,2016-03-25,"['RPGMaker', 'Action', 'Adventure', 'RPG', 'Indie', 'Strategy', 'Fantasy', 'Story Rich', 'Episodic', '2D']",45.766666666666666,46.0
393820,2016-03-25,"['Early Access', 'Adventure', 'Indie', 'Lovecraftian', 'Action', 'Horror']",19.883333333333333,53.0
450650,2016-03-28,"['Indie', 'Sokoban', 'Puzzle', 'Great Soundtrack']",9.466666666666667,28.0
372000,2016-03-28,"['MMORPG', 'Massively Multiplayer', 'RPG', 'Free to Play', 'Anime', 'Fantasy', 'Adventure', 'Cute', 'Great Soundtrack', 'Action', 'JRPG', 'Isometric', 'Multiplayer', 'Nudity', 'Open World', 'Co-op', 'Hack and Slash', 'Action RPG', 'Memes', 'Dating Sim']",46072.5,30.0
439900,2016-03-28,"['Strategy', 'Action', 'Adventure', 'RPG', 'Indie', 'Simulation', 'Survival', 'Post-apocalyptic', 'Choose Your Own Adventure', 'Atmospheric', 'Realistic', 'Open World', 'Great Soundtrack', 'Action RPG', 'Turn-Based Combat', 'Survival Horror']",0.0,0.0
330770,2006-06-29,"['Racing', 'VR', 'Sci-fi', 'Indie', 'Action', 'Futuristic', 'Arcade']",18.75,45.0
453330,2016-03-28,"['Action', 'Indie', 'Casual', 'Music', 'Difficult', 'Minimalist', 'Music-Based Procedural Generation', 'Fast-Paced', 'Arcade']",,
300060,2006-06-29,"['Adventure', 'Indie', 'Space', 'VR', 'First-Person', 'Walking Simulator', 'Survival', 'Atmospheric', 'Singleplayer', 'Simulation', 'Sci-fi', 'Female Protagonist']",77.53333333333333,32.0
446330,2016-03-29,"['Adventure', 'Indie', 'RPG', 'Choose Your Own Adventure', 'Text-Based']",27.05,3.0
445262,2016-03-28,['Action'],,
429310,2016-03-28,"['Action', 'Indie', 'Free to Play']",,
445260,2016-03-28,['Action'],,
431320,2016-03-30,"['Adventure', 'Indie', 'Casual']",,
439500,2016-03-29,"['Action', 'Adventure']",,
426860,2016-03-29,"['Action', 'LEGO']",,
446310,2013-06-21,"['Adventure', 'RPG', 'Indie', 'Choose Your Own Adventure', 'Text-Based', 'Interactive Fiction', 'Visual Novel']",31.866666666666667,52.0
439501,2016-03-29,"['Action', 'Adventure']",,
438780,2016-03-29,"['Action', 'Adventure', 'Indie', '3D Platformer']",0.13333333333333333,8.0
433500,2016-03-29,"['Documentary', 'Gaming']",,
436589,2016-03-29,"['Casual', 'Simulation']",,
436590,2016-03-29,"['Casual', 'Simulation']",,
436592,2016-03-29,"['Casual', 'Simulation']",,
436593,2016-03-29,"['Casual', 'Simulation']",,
436591,2016-03-29,"['Casual', 'Simulation']",,
440720,2016-03-29,"['Early Access', 'Indie', 'Adventure', 'Simulation', 'Puzzle']",0.13333333333333333,8.0
428563,2016-03-29,['Action'],,
428564,2016-03-29,['Action'],,
457710,2014-04-28,"['Racing', 'Action']",46.516666666666666,31.0
440914,2016-03-29,['Strategy'],,
257850,2016-03-31,"['Pixel Graphics', 'Great Soundtrack', 'Atmospheric', 'Difficult', 'Adventure', 'Action', 'Indie', 'Singleplayer', 'RPG', 'Hack and Slash', 'Exploration', '2D', 'Colorful', 'Action RPG', 'Top-Down', 'Post-apocalyptic', 'Fantasy', 'Sci-fi', 'Metroidvania', 'Kickstarter']",3141.9166666666665,55.0
382110,2020-06-19,"['Utilities', 'VR']",552.9833333333333,59.0
422980,2016-03-31,"['Action', 'Adventure', 'Indie', 'Platformer', 'Difficult', 'Funny', '2D', 'Co-op', 'Great Soundtrack', 'Local Multiplayer']",27.45,27.0
441060,2016-03-31,"['Indie', 'Adventure', 'Story Rich', 'Great Soundtrack', 'Female Protagonist', 'Mystery', 'Hidden Object', 'Detective', 'RPGMaker']",0.0,0.0
437000,2016-03-31,"['Action', 'Fighting', 'Anime', 'Story Rich', 'Singleplayer', 'MOBA', 'Great Soundtrack', 'Local Multiplayer', 'Controller', 'Difficult', 'RTS', 'Hack and Slash', 'Strategy']",35.6,36.0
457880,2004-10-14,"['Adventure', 'Indie', 'VR']",,
345990,2016-03-31,"['Action', '4 Player Local', 'Local Multiplayer', 'Cartoon', 'Competitive', 'Funny', 'Fighting', 'Sports', '2D Fighter', 'Racing', '2D']",0.016666666666666666,1.0
420500,2016-03-31,"['Indie', 'Platformer', 'Difficult', '2D', 'Action', 'Adventure']",10.5,30.0
441560,2017-11-10,"['Action', 'Adventure', 'Indie', 'RPG', 'Twin Stick Shooter', 'Co-op', 'Multiplayer', 'Story Rich', 'Local Co-Op', 'Pixel Graphics', 'Retro', 'Fantasy', 'Local Multiplayer', 'Action RPG']",,
419110,2016-03-31,['Action'],,
448610,2016-03-29,"['Action', 'Indie', 'Racing', '2D', 'Side Scroller', 'Gore', 'Level Editor', 'Difficult']",50.5,30.0
293800,2017-11-10,"['Simulation', 'VR', 'Underwater', 'Indie', 'Stealth', 'Funny', 'Free to Play', 'First-Person']",,
448570,2016-04-01,"['Early Access', 'Free to Play', 'RPG', 'RPGMaker', 'Adventure', 'Indie', 'Anime']",116.28333333333333,17.0
442770,2016-04-01,"['Adventure', 'Indie', 'Puzzle', 'Point & Click', 'Minimalist']",,
392190,2006-06-29,"['Sports', 'Indie', 'VR']",4.35,21.0
456430,2016-04-01,"['Casual', 'Indie', 'Hidden Object', 'Point & Click', 'Singleplayer', 'Family Friendly', 'Short', 'Relaxing', 'Mouse only', 'Puzzle', 'Cute', 'Atmospheric']",30.416666666666668,25.0
400360,2016-04-01,"['Adventure', 'Indie', 'Puzzle', 'Singleplayer', 'Story Rich', 'Remake', 'Third Person', 'Historical', 'Family Friendly', 'Controller', 'Casual', 'Illuminati', 'Great Soundtrack', 'Conspiracy', 'Linear', 'Atmospheric']",,
456470,2016-04-01,"['Simulation', 'Indie', 'Adventure', 'Action', 'Strategy']",,
457490,2016-04-02,"['Casual', 'Simulation', 'RPG', 'Visual Novel', 'Anime', 'Singleplayer', 'Indie', 'Story Rich']",112.76666666666667,46.0
451650,2015-04-04,"['Early Access', 'Video Production', 'Utilities', 'VR']",13.016666666666667,1.0
457450,2016-07-21,"['Strategy', 'Indie']",4.883333333333333,53.0
420550,2016-04-04,"['Early Access', 'Sports', 'Action', 'Indie', 'Local Multiplayer', 'Local Co-Op', 'Soccer', 'Arcade']",0.0,0.0
327220,2015-07-02,"['Adventure', 'Point & Click', 'Indie', 'Female Protagonist', 'Fantasy', 'Dark Humor', 'Dark', 'Singleplayer']",176.03333333333333,2.0
432990,2016-04-04,"['Indie', 'Platformer']",6.216666666666667,13.0
449220,2016-04-05,"['Action', 'Indie', 'Casual', 'Psychological Horror', 'Memes', 'Comedy', 'Funny']",840.7,42.0
420840,2017-12-26,"['Indie', 'Casual', 'VR']",3.6833333333333336,41.0
434430,2017-11-10,"['Adventure', 'Free to Play', 'RPG', 'Indie', 'Horror', 'VR']",2.45,27.0
380670,2006-12-20,"['VR', 'Casual', 'Strategy', 'Indie', 'Simulation', 'Action']",30.75,45.0
448880,2017-11-10,"['Early Access', 'Action', 'Indie', 'VR']",0.6,36.0
447270,2017-11-10,"['Free to Play', 'VR', 'First-Person', 'Family Friendly', 'Simulation', 'Sexual Content', 'Choices Matter', 'Atmospheric', 'Singleplayer', 'RPG', 'Cute', 'Tactical', 'Classic', 'Surreal', 'Casual', 'Replay Value', 'Online Co-Op', 'JRPG', 'Sandbox', 'Puzzle']",16.4,24.0
457960,2006-12-20,"['Simulation', 'Sports', 'Action', 'Indie', 'VR']",63.65,39.0
428370,2020-01-12,"['Adventure', 'VR', 'Indie', 'Exploration', 'First-Person', 'Great Soundtrack', 'Replay Value', 'Atmospheric', 'Platformer', 'Singleplayer', 'Fantasy', 'Parkour', 'Competitive', 'Open World', 'RPG', 'Racing']",180.93333333333334,56.0
409390,2004-10-14,"['Action', 'Casual', 'Adventure', 'Indie', 'VR']",67.95,57.0
446770,2017-11-10,"['Action', 'Simulation', 'VR']",21.283333333333335,17.0
427890,2010-11-29,"['Action', 'Indie', 'Casual', 'VR']",0.21666666666666667,13.0
459260,2018-01-03,"['Indie', 'Sports', 'Casual', 'VR']",,
452710,2017-11-10,"['Free to Play', 'Simulation', 'Adventure', 'VR']",16.816666666666666,49.0
436121,2016-04-05,"['Strategy', 'Simulation']",,
436120,2016-04-05,"['Strategy', 'Simulation']",,
443720,2016-04-05,"['Strategy', 'Simulation']",,
458030,2016-04-05,"['Early Access', 'Strategy', 'Space', 'RTS', '4X']",0.75,45.0
433700,2006-12-20,"['Casual', 'Puzzle', 'Strategy', 'Indie', 'VR']",,
343730,2017-11-10,"['Casual', 'Adventure', 'Indie', 'Free to Play', 'VR']",7.7,42.0
457870,2017-12-24,"['Casual', 'Action', 'Indie', 'VR']",,
412740,2020-04-08,"['Indie', 'VR', 'Music', 'Music-Based Procedural Generation', 'Rhythm']",358.68333333333334,41.0
414120,2006-12-20,"['Early Access', 'Simulation', 'Indie', 'Casual', 'Sandbox', 'Physics', 'VR', 'Multiplayer']",19.183333333333334,11.0
451520,2020-05-16,"['VR', 'Simulation', 'Casual', 'Indie', 'Adventure', 'Underwater']",55.583333333333336,35.0
322770,2020-04-15,"['Early Access', 'RPG', 'Adventure', 'VR', 'Action', 'First-Person']",127.31666666666666,19.0
410570,2018-01-03,"['Action', 'Casual', 'VR']",3.4166666666666665,25.0
358830,2016-04-05,"['Indie', 'Action', 'RPG', ""Shoot 'Em Up"", 'Twin Stick Shooter', 'Procedural Generation', 'Rogue-lite', 'Dark Humor', 'Funny', 'Illuminati', 'Controller', 'Rogue-like', 'Robots']",27.383333333333333,23.0
439690,2016-04-05,"['Action', 'RPG', 'Indie']",,
457690,2017-08-20,"['Indie', 'Casual', 'Simulation']",0.65,39.0
65217,2016-04-05,"['Simulation', 'Trains', 'Atmospheric', 'TrackIR', 'Realistic', 'Family Friendly', 'Sandbox', 'Physics', 'Open World']",,
456420,2015-04-04,"['Early Access', 'Action', 'Simulation', 'VR']",,
428603,2016-04-06,['Action'],,
428605,2016-04-06,['Action'],,
428604,2016-04-06,['Action'],,
444800,2016-04-07,"['Indie', 'Action', 'Adventure', 'Great Soundtrack', 'Surreal', 'Difficult', 'Minimalist', 'First-Person', 'Abstract', 'Runner']",74.98333333333333,59.0
408240,2016-04-07,"['Casual', 'Indie', '2D', 'Local Multiplayer', 'Singleplayer', 'Platformer', 'Fast-Paced']",,
376941,2016-04-07,['Simulation'],,
376940,2016-04-07,['Simulation'],,
405550,2016-01-01,"['Indie', 'Action', 'Platformer', 'Pixel Graphics', 'Retro', 'Local Co-Op', 'Singleplayer', 'Difficult', '4 Player Local', 'Local Multiplayer', '2D', 'Tower Defense', 'Co-op', 'Medieval']",10.566666666666666,34.0
425380,2016-04-08,"['Strategy', 'Adventure', 'RPG', 'Indie', 'Casual']",,
427640,2015-12-16,"['Action', 'Adventure', 'Superhero']",0.9666666666666667,58.0
443580,2016-04-07,"['Free to Play', 'Indie', 'Casual', 'Atmospheric', 'Puzzle', 'Adventure', 'Singleplayer', 'Short', '2D']",131.3,18.0
434540,2016-04-07,"['Adventure', 'Casual', 'Hidden Object']",,
461020,2016-04-07,,,
446250,2016-04-08,"['Action', 'Adventure', 'RPG', 'Indie', 'Female Protagonist']",,
444390,2016-04-08,"['Action', 'Indie']",,
423800,2016-04-08,"['Strategy', 'Simulation', 'Indie', 'Education', 'RTS']",9.683333333333334,41.0
443970,2016-04-08,"['Design & Illustration', 'Animation & Modeling', 'Utilities', 'Software Training', 'Education', 'Game Development']",1.5,30.0
338310,2016-04-08,"['Action', 'Adventure', 'RPG', 'Indie', '3D Platformer', 'Platformer', 'Colorful', 'Stylized', ""1990's"", 'Multiple Endings', 'Swordplay', 'Inventory Management', 'Character Action Game', 'Puzzle-Platformer', 'Lore-Rich']",34.96666666666667,58.0
