user_id,item_id,recommend,sentiment_analisys,modified_date,app_name&title
Skippy333,4000,True,0,2013-12-31,Garry's Mod
Skippy333,203140,True,1,2015-06-19,Hitman: Absolution™
Skippy333,35720,True,1,2015-03-14,Trine 2: Complete Story
Skippy333,730,True,2,2013-12-14,Counter-Strike: Global Offensive
Skippy333,12200,True,1,2015-11-05,Bully: Scholarship Edition
Skippy333,222880,True,2,2015-12-23,Insurgency
SkittleRage,240,True,1,2014-12-09,Counter-Strike: Source
SkittleRage,63710,True,1,2014-12-09,BIT.TRIP RUNNER
SkittleRage,57300,True,1,2014-12-09,Amnesia: The Dark Descent
SkittleRage,108710,True,2,2014-12-09,Alan Wake
SkittleRage,57900,True,2,2014-08-17,Duke Nukem Forever
SkittleRage,230410,True,1,2014-08-09,Warframe
326759263846544,244850,True,1,2014-06-13,
326759263846544,243870,False,1,2014-04-16,
SKOOOTA,211820,True,1,2014-04-01,Starbound
SKOOOTA,247240,True,1,2014-01-08,Volgarr the Viking
SKOOOTA,226980,True,1,2013-11-30,
SKOOOTA,269030,True,1,2014-02-27,The Yawhg
SKOOOTA,253350,True,2,2014-01-01,Tiny Barbarian DX
BenjaminoLordo,236850,True,1,2014-01-13,Europa Universalis IV
BenjaminoLordo,221380,True,1,2013-12-28,Age of Empires II HD
skwavicus,42910,True,1,2013-12-26,Magicka
skwavicus,4000,True,1,2013-01-25,Garry's Mod
Sotrung,292120,True,1,2015-01-03,FINAL FANTASY® XIII
Sotrung,311730,True,1,2015-03-31,DEAD OR ALIVE 5 Last Round: Core Fighters
Sotrung,218620,True,1,2015-03-05,PAYDAY 2
Sotrung,8870,True,1,2013-12-27,BioShock Infinite
Sotrung,72850,True,1,2013-12-27,
Sotrung,203160,True,1,2013-12-14,Tomb Raider
skyheat,252490,True,2,2014-01-24,Rust
skyheat,207140,True,1,2015-06-20,SpeedRunners
skyheat,274170,True,1,2015-04-11,Hotline Miami 2: Wrong Number
skyheat,273350,True,1,2014-11-02,Evolve Stage 2
skyheat,206190,True,1,2015-05-05,Gunpoint
skyheat,218620,False,1,2014-11-13,PAYDAY 2
76561198011068007,105600,True,1,2020-09-12,Terraria
Skyver_,570,True,1,2014-09-11,Dota 2
SLAIAX_SLYAXE,329950,True,1,2015-12-23,
76561198101686893,730,True,1,2015-12-23,Counter-Strike: Global Offensive
76561198101686893,240,True,1,2015-12-23,Counter-Strike: Source
76561198101686893,4000,True,1,2015-01-17,Garry's Mod
76561198053791920,307780,False,0,2020-02-04,Mortal Kombat X
76561198053791920,4000,True,1,2014-06-26,Garry's Mod
Tom_scroy,240,True,1,2013-12-19,Counter-Strike: Source
Tom_scroy,22380,True,1,2014-02-10,Fallout: New Vegas
76561198091512618,388090,True,1,2015-07-24,Five Nights at Freddy's 4
76561198091512618,440,True,2,2014-02-10,Team Fortress 2
BicepsAreGoneJustLikeSkins,4000,True,1,2014-12-20,Garry's Mod
BicepsAreGoneJustLikeSkins,370100,False,1,2015-07-04,
76561198058919153,261640,True,2,2014-11-15,Borderlands: The Pre-Sequel
76561198058919153,330830,True,2,2014-12-01,Tales from the Borderlands
lacscape,242860,False,1,2020-02-24,Verdun
lacscape,259080,True,2,2015-12-23,Just Cause 2: Multiplayer Mod
xXSlimySlimeXx,319510,True,1,2015-07-24,Five Nights at Freddy's
xXSlimySlimeXx,257750,True,1,2015-10-01,Bloody Trapland
oskinkthecrocdoc,346010,True,1,2015-03-15,Besiege
oskinkthecrocdoc,440,True,1,2014-01-11,Team Fortress 2
SomeGuyThatPlaysGames,242760,True,2,2014-06-10,The Forest
SomeGuyThatPlaysGames,227940,True,1,2015-12-04,Heroes & Generals
SomeGuyThatPlaysGames,236390,False,1,2014-12-22,War Thunder
SomeGuyThatPlaysGames,230410,False,2,2015-07-04,Warframe
SomeGuyThatPlaysGames,55230,True,1,2014-12-12,Saints Row: The Third
SomeGuyThatPlaysGames,244850,True,1,2014-11-24,
SomeGuyThatPlaysGames,216250,True,1,2014-07-13,
theslowduck,209000,True,1,2014-04-20,Batman™: Arkham Origins
theslowduck,218620,True,1,2015-03-16,PAYDAY 2
slushyb,227860,False,1,2015-10-09,Castle Story
slushyb,344760,True,1,2020-04-12,Reign Of Kings
slushyb,393420,True,1,2015-12-22,Hurtworld
slushyb,248570,True,1,2020-06-03,Toribash
slushyb,4000,True,1,2020-05-06,Garry's Mod
slushyb,105600,True,1,2020-01-25,Terraria
Dearmean992,33930,True,1,2014-12-24,Arma 2: Operation Arrowhead
wowsteamid,431240,True,1,2020-06-22,Golf With Your Friends
wowsteamid,383080,True,2,2015-08-01,
76561198078767295,730,True,1,2015-03-23,Counter-Strike: Global Offensive
76561198078767295,489700,True,1,2020-06-11,Battle Forever
76561198078767295,206190,True,1,2020-06-29,Gunpoint
Sm1ley96,730,True,2,2020-04-29,Counter-Strike: Global Offensive
Alex117Alex,236850,True,1,2014-10-16,Europa Universalis IV
76561198169873333,462930,False,0,2020-08-27,AdVenture Communist
76561198169873333,440,True,1,2015-01-23,Team Fortress 2
76561198169873333,353130,False,1,2020-04-18,Time of Dragons
76561198169873333,4000,True,2,2020-04-18,Garry's Mod
headfullofsmeg,10180,True,2,2015-12-09,Call of Duty®: Modern Warfare® 2
headfullofsmeg,230410,True,1,2015-11-07,Warframe
SmellingSavage,221100,True,2,2020-02-25,DayZ
SmellingSavage,730,True,1,2015-12-13,Counter-Strike: Global Offensive
76561198061093074,287700,True,2,2020-06-19,METAL GEAR SOLID V: THE PHANTOM PAIN
76561198078827881,440,True,1,2014-06-22,Team Fortress 2
76561197977799906,500,True,1,2012-12-01,Left 4 Dead
76561198088947777,207610,True,1,2013-12-28,The Walking Dead
76561198088947777,223470,True,1,2013-12-27,POSTAL 2
76561198088947777,261030,True,1,2015-02-08,The Walking Dead: Season 2
76561198088947777,292630,True,0,2020-04-20,Uriel's Chasm
76561198088947777,468410,True,1,2020-06-26,PAYDAY 2: Sydney Character Pack
76561198088947777,70,True,1,2013-11-03,Half-Life
76561198088947777,221260,True,1,2013-08-02,Little Inferno
76561198088947777,113200,True,1,2013-06-15,The Binding of Isaac
RegularSmokeyJoe,72850,True,1,2014-02-25,
RegularSmokeyJoe,214950,True,1,2014-09-18,Total War™: ROME II - Emperor Edition
RegularSmokeyJoe,282070,True,1,2020-07-04,This War of Mine
RegularSmokeyJoe,48700,True,1,2014-09-09,Mount & Blade: Warband
brownscarf,221100,True,1,2015-02-01,DayZ
brownscarf,730,True,2,2014-05-25,Counter-Strike: Global Offensive
brownscarf,440,True,1,2013-12-02,Team Fortress 2
brownscarf,227940,True,1,2020-01-11,Heroes & Generals
brownscarf,227300,True,2,2020-01-02,Euro Truck Simulator 2
brownscarf,8930,True,2,2014-11-26,Sid Meier's Civilization® V
brownscarf,200710,True,1,2014-06-24,Torchlight II
brownscarf,550,True,1,2014-03-13,Left 4 Dead 2
5400540054005400,4570,True,1,2013-12-08,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition"
5400540054005400,56400,True,1,2014-01-20,
5400540054005400,218230,True,1,2014-03-04,PlanetSide 2
5400540054005400,289130,True,2,2014-10-18,Endless Legend™
5400540054005400,202090,True,2,2014-10-14,
5400540054005400,266840,True,1,2014-05-19,
5400540054005400,4700,True,2,2013-12-31,Medieval II: Total War™
5400540054005400,208140,True,1,2013-12-20,Endless Space® - Collection
Soulstealers,227680,False,1,2014-10-14,
Soulstealers,72850,False,1,2015-04-26,
Soulstealers,201210,True,1,2014-10-16,Pox Nora
Soulstealers,222880,True,2,2014-06-06,Insurgency
Soulstealers,570,True,1,2015-07-20,Dota 2
Soulstealers,289130,True,1,2014-12-01,Endless Legend™
76561197990027470,107410,True,1,2014-12-30,Arma 3
76561197990027470,219640,True,1,2013-12-20,Chivalry: Medieval Warfare
76561198073733334,42910,True,1,2020-02-12,Magicka
76561198062271200,4000,True,1,2014-02-18,Garry's Mod
76561198040602090,301520,True,1,2014-08-17,Robocraft
76561198040602090,239820,True,1,2014-06-22,Game Dev Tycoon
76561198040602090,239030,True,0,2014-06-20,"Papers, Please"
76561198040602090,6000,True,1,2013-12-31,STAR WARS™ Republic Commando™
76561198040602090,6060,True,1,2013-12-31,"Star Wars: Battlefront 2 (Classic, 2005)"
76561198040602090,247730,True,1,2013-12-31,Nether: Resurrected
76561198062125305,369580,True,1,2015-07-04,NotGTAV
76561198062125305,4000,True,1,2014-07-09,Garry's Mod
76561198062125305,219740,True,1,2014-08-17,
SneakyPete9,346110,True,1,2015-06-07,ARK: Survival Evolved
SneakyPete9,65980,False,1,2015-05-02,Sid Meier's Civilization®: Beyond Earth™
Variun,349220,True,1,2015-09-23,The Black Watchmen
76561198045126133,215510,True,1,2015-12-06,Rocketbirds: Hardboiled Chicken
76561198045126133,49600,False,1,2015-12-06,Beat Hazard
76561198045126133,219890,True,1,2015-12-06,Antichamber
76561198032582216,20510,True,1,2012-08-22,S.T.A.L.K.E.R.: Clear Sky
76561198032582216,22380,True,1,2012-08-22,Fallout: New Vegas
76561198072527585,230410,True,1,2014-05-30,Warframe
Sniper64824,224600,True,1,2013-12-31,Defiance
Sniper64824,247730,True,1,2014-01-03,Nether: Resurrected
Sniper64824,65800,True,1,2013-12-23,Dungeon Defenders
xSnipy,369200,True,1,2015-12-16,
xSnipy,246700,True,1,2014-04-15,Strike Vector
xSnipy,207140,True,1,2013-12-23,SpeedRunners
xSnipy,202970,True,1,2015-05-02,Call of Duty®: Black Ops II
ImaTigerRaa,105600,True,1,2012-12-01,Terraria
76561197995775619,261570,True,1,2015-12-02,Ori and the Blind Forest
76561198084994842,381210,False,1,2020-08-12,
76561198051777058,108600,True,1,2014-07-01,Project Zomboid
76561198077731258,225540,True,1,2020-06-09,Just Cause™ 3
76561198077731258,550,True,1,2020-08-18,Left 4 Dead 2
76561198077731258,302830,True,1,2015-01-18,BLOCKADE 3D
76561198077731258,440,True,1,2014-07-02,Team Fortress 2
goddamnterrorists,221100,True,2,2015-09-18,DayZ
goddamnterrorists,322070,True,1,2015-01-13,
goddamnterrorists,440,True,2,2013-03-05,Team Fortress 2
04280122,218230,True,2,2013-12-07,PlanetSide 2
SnuffyKiins,34900,True,1,2014-12-30,Bad Rats: the Rats' Revenge
SnuffyKiins,440,True,1,2013-03-18,Team Fortress 2
76561198057253097,304240,True,1,2015-01-20,Resident Evil / biohazard HD REMASTER
76561198057253097,730,False,0,2015-03-01,Counter-Strike: Global Offensive
76561198057253097,254700,True,1,2014-03-03,resident evil 4 / biohazard 4
76561198057253097,22380,True,2,2020-01-22,Fallout: New Vegas
swagatron2000,48700,True,1,2014-12-21,Mount & Blade: Warband
swagatron2000,304930,True,1,2020-01-15,Unturned
swagatron2000,55230,True,1,2013-06-15,Saints Row: The Third
76561198014530333,221910,True,1,2013-12-29,The Stanley Parable
76561198014530333,221100,False,1,2015-03-30,DayZ
76561198014530333,312530,True,0,2015-12-07,Duck Game
76561198014530333,232430,True,1,2013-12-28,Gone Home
76561198072852555,34830,False,0,2015-12-16,Sniper: Ghost Warrior
76561198057919602,72850,True,1,2020-05-08,
76561198057919602,209080,True,1,2020-05-08,Guns of Icarus Online
76561198057919602,257710,True,1,2014-09-08,Max Gentlemen
76561198057919602,264200,False,1,2020-05-08,One Finger Death Punch
76561198057919602,334230,True,1,2020-05-08,Town of Salem
76561198057919602,206440,True,0,2015-11-22,To the Moon
76561198057919602,211420,False,1,2014-05-19,DARK SOULS™: Prepare To Die™ Edition
76561198096332661,218620,True,0,2015-01-02,PAYDAY 2
76561198096332661,440,True,2,2014-06-23,Team Fortress 2
SOH123,104900,True,1,2014-02-21,ORION: Prelude
SOH123,233130,True,1,2013-12-23,Shadow Warrior
SOH123,209000,True,1,2013-10-27,Batman™: Arkham Origins
pheg,48000,True,1,2013-12-13,LIMBO
76561198090478432,242920,True,1,2015-11-08,Banished
76561198090478432,32430,True,1,2015-12-31,STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition
76561198090478432,219740,True,1,2014-10-18,
76561198090478432,220240,True,1,2014-01-02,Far Cry 3
kamakze751,238430,True,2,2014-09-01,Contagion
kamakze751,383230,True,1,2020-06-30,Dungeon Souls
kamakze751,238960,True,1,2015-11-09,
kamakze751,207230,True,2,2015-10-31,ArcheBlade™
kamakze751,239070,True,2,2015-03-14,Hammerwatch
kamakze751,4000,True,2,2014-09-01,Garry's Mod
kamakze751,277430,True,1,2014-09-01,Halo: Spartan Assault
kamakze751,2400,True,2,2013-12-06,The Ship: Murder Party
wes132,730,True,1,2020-04-20,Counter-Strike: Global Offensive
76561198075806576,304930,True,2,2014-08-21,Unturned
76561198075806576,440,True,2,2014-07-23,Team Fortress 2
hyper-lethal,200710,True,1,2014-06-29,Torchlight II
76561198065991872,440,True,0,2014-10-11,Team Fortress 2
76561198074445285,8500,True,1,2015-06-02,EVE Online
76561198072865679,730,True,1,2020-03-18,Counter-Strike: Global Offensive
Somite11,730,True,1,2020-06-19,Counter-Strike: Global Offensive
Somite11,8930,True,1,2020-09-07,Sid Meier's Civilization® V
GERDAGUFERSD,250900,True,1,2015-12-09,The Binding of Isaac: Rebirth
GERDAGUFERSD,391540,True,2,2015-12-09,Undertale
GERDAGUFERSD,4000,True,1,2015-09-18,Garry's Mod
GERDAGUFERSD,105600,True,1,2015-09-12,Terraria
GERDAGUFERSD,71250,True,2,2015-10-15,Sonic Adventure DX
GERDAGUFERSD,377160,True,2,2020-06-25,Fallout 4
GERDAGUFERSD,383980,True,1,2020-06-26,Rivals of Aether
GERDAGUFERSD,323470,True,1,2015-09-18,DRAGON BALL XENOVERSE
GERDAGUFERSD,213610,True,1,2015-04-13,Sonic Adventure 2
76561198045389453,214770,False,1,2014-03-01,Guacamelee! Gold Edition
76561198086045190,275850,True,0,2020-08-15,No Man's Sky
SULL3H,374320,True,1,2020-04-12,DARK SOULS™ III
SULL3H,377160,True,2,2015-11-11,Fallout 4
Sopa00,304930,True,1,2014-07-18,Unturned
76561198060894699,248350,True,1,2014-04-13,Omegalodon
SorenTheOwl,218620,False,1,2015-12-11,PAYDAY 2
SorenTheOwl,417860,True,0,2015-11-27,Emily is Away
SorenTheOwl,236390,True,1,2015-10-21,War Thunder
SorenTheOwl,211820,True,1,2020-08-02,Starbound
SorenTheOwl,317400,True,2,2015-06-27,Portal Stories: Mel
psychologicalwarfareinmyhead,331470,True,1,2015-11-19,Everlasting Summer
psychologicalwarfareinmyhead,239140,True,1,2015-02-14,Dying Light
psychologicalwarfareinmyhead,327140,True,2,2020-06-03,Tilt Brush
Colidos,200210,True,2,2014-02-22,Realm of the Mad God
Soskii,301520,True,1,2015-05-14,Robocraft
ohyeahpunk,296150,False,0,2014-11-05,G-Ball
76561198145408008,440,False,0,2020-09-17,Team Fortress 2
76561198052937077,204300,True,1,2014-06-26,Awesomenauts - the 2D moba
76561198074688122,253710,False,1,2014-06-29,theHunter Classic
76561198048809840,250520,True,1,2014-02-25,UnderRail
Nargoord,19900,False,1,2015-01-16,Far Cry® 2: Fortune's Edition
Nargoord,55230,True,1,2015-01-16,Saints Row: The Third
Nargoord,265630,True,1,2015-01-16,Fistful of Frags
Nargoord,4000,True,2,2014-07-09,Garry's Mod
Soviet_Steve,225540,True,1,2015-12-02,Just Cause™ 3
Soviet_Steve,379720,True,1,2020-05-20,DOOM
Soviet_Steve,427520,True,1,2020-02-25,Factorio
Soviet_Steve,230290,True,1,2020-01-02,Universe Sandbox ²
Soviet_Steve,357480,False,1,2015-10-03,Frozen Free Fall: Snowball Fight
Soviet_Steve,287390,True,1,2015-07-12,Metro: Last Light Redux
payrocanical,354140,True,1,2015-03-07,Five Nights at Freddy's 3
payrocanical,4000,True,1,2014-02-24,Garry's Mod
payrocanical,440,True,1,2015-07-05,Team Fortress 2
76561198001078133,374570,True,1,2015-05-29,Kung Fury
76561198060425303,440,True,1,2015-09-08,Team Fortress 2
76561198060425303,385200,False,1,2015-09-13,
76561198060425303,344860,True,1,2015-09-08,Crystal Story II
76561198060425303,329950,False,1,2015-09-08,
yoshipowerz,400,True,1,2013-12-27,Portal
yoshipowerz,105600,True,2,2013-05-15,Terraria
yoshipowerz,413410,True,1,2020-02-28,Danganronpa: Trigger Happy Havoc
yoshipowerz,11610,False,0,2013-11-26,Dragon Nest
yoshipowerz,377160,True,1,2015-11-25,Fallout 4
yoshipowerz,204360,True,1,2015-11-06,Castle Crashers®
bearsareniggers,206210,True,1,2013-12-02,Gotham City Impostors Free to Play
76561198033982370,208650,False,1,2015-06-24,Batman™: Arkham Knight
nicebeme,24740,True,1,2014-12-24,Burnout Paradise: The Ultimate Box
76561198072632724,22380,True,1,2015-11-02,Fallout: New Vegas
76561198072632724,301520,False,0,2015-08-24,Robocraft
76561198072632724,271570,True,1,2014-12-16,Space Farmers
76561198072632724,250900,True,0,2015-11-16,The Binding of Isaac: Rebirth
SpakAttk,107410,True,1,2020-02-26,Arma 3
SpamIrwin,292030,True,1,2015-09-22,
SpamIrwin,377160,True,1,2015-11-13,Fallout 4
SpamIrwin,206440,True,1,2012-09-16,To the Moon
mick0907,386360,True,1,2020-08-24,SMITE®
mick0907,226320,True,1,2015-10-09,
76561198080103160,218620,False,1,2015-10-24,PAYDAY 2
76561198080103160,223470,True,2,2014-05-08,POSTAL 2
76561198080103160,242640,True,2,2020-05-21,Styx: Master of Shadows
76561198080103160,219150,True,1,2015-02-26,Hotline Miami
76561198080103160,55230,True,1,2014-12-26,Saints Row: The Third
76561198080103160,218230,False,0,2015-09-23,PlanetSide 2
76561198080103160,29800,False,1,2015-03-28,Caster
spartaaagh,207230,True,1,2020-08-15,ArcheBlade™
spartaaagh,239820,True,1,2020-04-12,Game Dev Tycoon
spartaaagh,206480,True,1,2013-12-30,Dungeons & Dragons Online®
spartaaagh,238240,False,1,2014-04-15,Edge of Space
spartaaagh,211820,True,1,2020-07-22,Starbound
spartaaagh,570,False,1,2015-02-21,Dota 2
alexmr19,306020,True,1,2014-12-31,Bloons TD 5
alexmr19,227300,True,1,2014-12-21,Euro Truck Simulator 2
alexmr19,346900,True,1,2015-04-01,AdVenture Capitalist
alexmr19,200710,True,1,2015-01-02,Torchlight II
alexmr19,236450,True,1,2015-05-24,PAC-MAN™ Championship Edition DX+
alexmr19,8930,True,1,2014-01-06,Sid Meier's Civilization® V
alexmr19,221640,True,1,2013-12-26,Super Hexagon
76561198068922744,214950,True,1,2014-07-24,Total War™: ROME II - Emperor Edition
shawshank12,218620,False,1,2015-03-05,PAYDAY 2
76561198070690126,4000,True,1,2015-02-25,Garry's Mod
spaz11boom,200210,False,2,2014-07-18,Realm of the Mad God
spazrael_,1250,True,1,2014-06-21,Killing Floor
SpazCamel,570,True,1,2013-03-20,Dota 2
SpazCamel,570,True,1,2013-03-20,Dota 2
616333,51100,True,1,2014-03-01,Tactical Intervention
616333,304930,True,1,2014-07-30,Unturned
76561198042961691,8870,True,1,2015-07-04,BioShock Infinite
76561198042961691,8930,True,1,2014-06-23,Sid Meier's Civilization® V
Sp3ctre,209650,False,1,2015-12-27,Call of Duty®: Advanced Warfare - Gold Edition
Sp3ctre,218620,False,1,2020-03-21,PAYDAY 2
Sp3ctre,730,True,2,2015-12-16,Counter-Strike: Global Offensive
Sp3ctre,34900,True,1,2014-12-19,Bad Rats: the Rats' Revenge
Sp3ctre,252950,True,1,2015-08-28,Rocket League®
Sp3ctre,252490,False,0,2020-08-10,Rust
Sp3ctre,359550,True,1,2020-06-07,Tom Clancy's Rainbow Six® Siege
Sp3ctre,462930,True,0,2020-08-30,AdVenture Communist
treB-L,730,False,1,2015-06-18,Counter-Strike: Global Offensive
76561198058970610,107410,True,1,2015-03-01,Arma 3
kicking_ass_for_the_lord,72850,False,1,2015-04-25,
kicking_ass_for_the_lord,49520,True,2,2013-11-30,Borderlands 2
iilonestarii,570,True,1,2015-04-08,Dota 2
speedy_3014,346010,True,1,2020-02-14,Besiege
Spekl,730,True,1,2020-04-23,Counter-Strike: Global Offensive
Celatum,440,True,1,2012-12-29,Team Fortress 2
76561198099295859,313340,True,1,2015-05-30,Mountain
thespicyguy,251990,True,1,2020-06-19,Long Live The Queen
thespicyguy,348620,True,1,2020-02-05,Voices from the Sea
thespicyguy,417860,True,0,2015-12-10,Emily is Away
76561198044717313,386360,True,1,2015-09-09,SMITE®
76561198044717313,261570,True,2,2015-03-17,Ori and the Blind Forest
76561198070565987,359550,False,0,2015-12-25,Tom Clancy's Rainbow Six® Siege
76561198070565987,224480,True,1,2014-07-30,Octodad: Dadliest Catch
76561198070565987,49520,True,1,2014-06-28,Borderlands 2
py6Spider,323500,True,1,2014-09-30,PAYDAY 2: Hotline Miami
76561198056685928,255480,True,1,2014-06-28,
76561198089331221,236390,True,2,2014-07-26,War Thunder
76561198089331221,51100,True,1,2013-12-11,Tactical Intervention
76561198106556898,265630,True,2,2014-06-28,Fistful of Frags
TheSpitfire,255420,False,2,2014-07-17,Magic 2015 - Duels of the Planeswalkers
QUIT_YOUR_LAZY_ASS_JOB,241600,True,1,2014-09-11,Rogue Legacy
QUIT_YOUR_LAZY_ASS_JOB,570,True,1,2014-06-16,Dota 2
QUIT_YOUR_LAZY_ASS_JOB,230410,True,1,2013-12-16,Warframe
76561198090302241,304930,True,1,2014-07-14,Unturned
76561198035538775,261110,True,1,2015-08-01,Killer is Dead - Nightmare Edition
76561198035538775,730,True,1,2015-05-30,Counter-Strike: Global Offensive
